,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,hp,name,sp_attack,sp_defense,speed,type1,type2,is_legendary
683,"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,70,341,200,Cotton Candy Pokémon,66,1000000,62,Swirlix,59,57,49,fairy,,0
684,"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,70,480,140,Meringue Pokémon,86,1000000,82,Slurpuff,85,75,72,fairy,,0
685,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,70,288,190,Revolving Pokémon,53,1000000,53,Inkay,37,46,45,dark,psychic,0
686,"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,70,482,80,Overturning Pokémon,88,1000000,86,Malamar,68,75,73,dark,psychic,0
687,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,70,306,120,Two-Handed Pokémon,67,1000000,42,Binacle,39,56,50,rock,water,0
688,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,70,500,45,Collective Pokémon,115,1000000,72,Barbaracle,54,86,68,rock,water,0
689,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,70,320,225,Mock Kelp Pokémon,60,1000000,50,Skrelp,60,60,30,poison,water,0
690,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,70,494,55,Mock Kelp Pokémon,90,1000000,65,Dragalge,97,123,44,poison,dragon,0
691,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,70,330,225,Water Gun Pokémon,62,1250000,50,Clauncher,58,63,44,water,,0
692,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,70,500,55,Howitzer Pokémon,88,1250000,71,Clawitzer,120,89,59,water,,0
693,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,70,289,190,Generator Pokémon,33,1000000,44,Helioptile,61,43,70,electric,normal,0
694,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,70,481,75,Generator Pokémon,52,1000000,62,Heliolisk,109,94,109,electric,normal,0
695,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,70,362,45,Royal Heir Pokémon,77,1000000,58,Tyrunt,45,45,48,rock,dragon,0
696,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,70,521,45,Despot Pokémon,119,1000000,82,Tyrantrum,69,59,71,rock,dragon,0
697,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,70,362,45,Tundra Pokémon,50,1000000,77,Amaura,67,63,46,rock,ice,0
698,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,70,521,45,Tundra Pokémon,72,1000000,123,Aurorus,99,92,58,rock,ice,0
699,"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,70,525,45,Intertwining Pokémon,65,1000000,95,Sylveon,110,130,60,fairy,,0
700,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,70,500,100,Wrestling Pokémon,75,1000000,78,Hawlucha,74,63,118,fighting,flying,0
701,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,70,431,180,Antenna Pokémon,57,1000000,67,Dedenne,81,67,101,electric,fairy,0
702,"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,70,500,60,Jewel Pokémon,150,1250000,50,Carbink,50,150,50,rock,fairy,0
703,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,35,300,45,Soft Tissue Pokémon,35,1250000,45,Goomy,55,75,40,dragon,,0
704,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,35,452,45,Soft Tissue Pokémon,53,1250000,68,Sliggoo,83,113,60,dragon,,0
705,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,35,600,45,Dragon Pokémon,70,1250000,90,Goodra,110,150,80,dragon,,0
706,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,70,470,75,Key Ring Pokémon,91,800000,57,Klefki,80,87,75,steel,fairy,0
707,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,70,309,120,Stump Pokémon,48,1000000,43,Phantump,50,60,38,ghost,grass,0
708,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,70,474,60,Elder Tree Pokémon,76,1000000,85,Trevenant,65,82,56,ghost,grass,0
709,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,70,335,120,Pumpkin Pokémon,70,1000000,59,Pumpkaboo,44,55,41,ghost,grass,0
710,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,70,494,60,Pumpkin Pokémon,122,1000000,85,Gourgeist,58,75,54,ghost,grass,0
711,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,70,304,190,Ice Chunk Pokémon,85,1000000,55,Bergmite,32,35,28,ice,,0
712,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,70,514,55,Iceberg Pokémon,184,1000000,95,Avalugg,44,46,28,ice,,0
713,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,70,245,190,Sound Wave Pokémon,35,1000000,40,Noibat,45,40,55,flying,dragon,0
714,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,70,535,45,Sound Wave Pokémon,80,1000000,85,Noivern,97,80,123,flying,dragon,0
715,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,0,680,45,Life Pokémon,95,1250000,126,Xerneas,131,98,99,fairy,,1
716,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,0,680,45,Destruction Pokémon,95,1250000,126,Yveltal,131,98,99,dark,flying,1
717,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,0,708,3,Order Pokémon,121,1250000,216,Zygarde,91,95,85,dragon,ground,1
718,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,70,700,3,Jewel Pokémon,110,1250000,50,Diancie,160,110,110,rock,fairy,1
719,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,1250000,80,Hoopa,170,130,80,psychic,ghost,1
720,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,100,600,3,Steam Pokémon,120,1250000,80,Volcanion,130,90,70,fire,water,1
721,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,70,320,45,Grass Quill Pokémon,55,1059860,68,Rowlet,50,50,42,grass,flying,0
722,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,70,420,45,Blade Quill Pokémon,75,1059860,78,Dartrix,70,70,52,grass,flying,0
723,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,70,530,45,Arrow Quill Pokémon,75,1059860,78,Decidueye,100,100,70,grass,ghost,0
724,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,70,320,45,Fire Cat Pokémon,40,1059860,45,Litten,60,40,70,fire,,0
725,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,70,420,45,Fire Cat Pokémon,50,1059860,65,Torracat,80,50,90,fire,,0
726,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,70,530,45,Heel Pokémon,90,1059860,95,Incineroar,80,90,60,fire,dark,0
727,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,70,320,45,Sea Lion Pokémon,54,1059860,50,Popplio,66,56,40,water,,0
728,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,70,420,45,Pop Star Pokémon,69,1059860,60,Brionne,91,81,50,water,,0
729,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,70,530,45,Soloist Pokémon,74,1059860,80,Primarina,126,116,60,water,fairy,0
730,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,70,265,255,Woodpecker Pokémon,30,1000000,35,Pikipek,30,30,65,normal,flying,0
731,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,70,355,120,Bugle Beak Pokémon,50,1000000,55,Trumbeak,40,50,75,normal,flying,0
732,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,70,485,45,Cannon Pokémon,75,1000000,80,Toucannon,75,75,60,normal,flying,0
733,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,70,253,255,Loitering Pokémon,30,1000000,48,Yungoos,30,30,45,normal,,0
734,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,70,418,127,Stakeout Pokémon,60,1000000,88,Gumshoos,55,60,45,normal,,0
735,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,70,300,255,Larva Pokémon,45,1000000,47,Grubbin,55,45,46,bug,,0
736,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,70,400,120,Battery Pokémon,95,1000000,57,Charjabug,55,75,36,bug,electric,0
737,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,70,500,45,Stag Beetle Pokémon,90,1000000,77,Vikavolt,145,75,43,bug,electric,0
738,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,70,338,225,Boxing Pokémon,57,1000000,47,Crabrawler,42,47,63,fighting,,0
739,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,70,478,60,Woolly Crab Pokémon,77,1000000,97,Crabominable,62,67,43,fighting,ice,0
740,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,70,476,45,Dancing Pokémon,70,1000000,75,Oricorio,98,70,93,fire,flying,0
741,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,70,304,190,Bee Fly Pokémon,40,1000000,40,Cutiefly,55,40,84,bug,fairy,0
742,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,70,464,75,Bee Fly Pokémon,60,1000000,60,Ribombee,95,70,124,bug,fairy,0
743,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,70,280,190,Puppy Pokémon,40,1000000,45,Rockruff,30,40,60,rock,,0
744,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,70,487,90,Wolf Pokémon,75,1000000,85,Lycanroc,55,75,82,rock,,0
745,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,70,620,60,Small Fry Pokémon,130,800000,45,Wishiwashi,140,135,30,water,,0
746,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,70,305,190,Brutal Star Pokémon,62,1000000,50,Mareanie,43,52,45,poison,water,0
747,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,70,495,75,Brutal Star Pokémon,152,1000000,50,Toxapex,53,142,35,poison,water,0
748,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,70,385,190,Donkey Pokémon,70,1000000,70,Mudbray,45,55,45,ground,,0
749,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,70,500,60,Draft Horse Pokémon,100,1000000,100,Mudsdale,55,85,35,ground,,0
750,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,70,269,200,Water Bubble Pokémon,52,1000000,38,Dewpider,40,72,27,water,bug,0
751,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,70,454,100,Water Bubble Pokémon,92,1000000,68,Araquanid,50,132,42,water,bug,0
752,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,70,250,190,Sickle Grass Pokémon,35,1000000,40,Fomantis,50,35,35,grass,,0
753,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,70,480,75,Bloom Sickle Pokémon,90,1000000,70,Lurantis,80,90,45,grass,,0
754,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,70,285,190,Illuminating Pokémon,55,1000000,40,Morelull,65,75,15,grass,fairy,0
755,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,70,405,75,Illuminating Pokémon,80,1000000,60,Shiinotic,90,100,30,grass,fairy,0
756,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,70,320,120,Toxic Lizard Pokémon,40,1000000,48,Salandit,71,40,77,poison,fire,0
757,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,70,480,45,Toxic Lizard Pokémon,60,1000000,68,Salazzle,111,60,117,poison,fire,0
758,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,70,340,140,Flailing Pokémon,50,1000000,70,Stufful,45,50,50,normal,fighting,0
759,"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,70,500,70,Strong Arm Pokémon,80,1000000,120,Bewear,55,60,60,normal,fighting,0
760,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30,70,210,235,Fruit Pokémon,38,1059860,42,Bounsweet,30,38,32,grass,,0
761,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,70,290,120,Fruit Pokémon,48,1059860,52,Steenee,40,48,62,grass,,0
762,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120,70,510,45,Fruit Pokémon,98,1059860,72,Tsareena,50,98,72,grass,,0
763,"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,70,485,60,Posy Picker Pokémon,90,800000,51,Comfey,82,110,100,fairy,,0
764,"['Inner Focus', 'Telepathy', 'Symbiosis']",2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60,70,490,45,Sage Pokémon,80,1250000,90,Oranguru,90,110,60,normal,psychic,0
765,"['Receiver', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,70,490,45,Teamwork Pokémon,90,1250000,100,Passimian,40,60,80,fighting,,0
766,['Wimp Out'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35,70,230,90,Turn Tail Pokémon,40,1000000,25,Wimpod,20,30,80,bug,water,0
767,['Emergency Exit'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125,70,530,45,Hard Scale Pokémon,140,1000000,75,Golisopod,60,90,40,bug,water,0
768,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55,70,320,140,Sand Heap Pokémon,80,1000000,55,Sandygast,70,45,15,ghost,ground,0
769,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75,70,480,60,Sand Castle Pokémon,110,1000000,85,Palossand,100,75,35,ghost,ground,0
770,"['Innards Out', 'Unaware']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60,70,410,60,Sea Cucumber Pokémon,130,800000,55,Pyukumuku,30,130,5,water,,0
771,['Battle Armor'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,0,534,3,Synthetic Pokémon,95,1250000,95,Type: Null,95,95,59,normal,,0
772,['RKS System'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,0,570,3,Synthetic Pokémon,95,1250000,95,Silvally,95,95,95,normal,,0
773,['Shields Down'],0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,100,70,500,30 (Meteorite)255 (Core),Meteor Pokémon,60,1059860,60,Minior,100,60,120,rock,flying,0
774,['Comatose'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,70,480,45,Drowsing Pokémon,65,1250000,65,Komala,75,95,65,normal,,0
775,['Shell Armor'],0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,78,70,485,70,Blast Turtle Pokémon,135,1000000,60,Turtonator,91,85,36,fire,dragon,0
776,"['Iron Barbs', 'Lightningrod', 'Sturdy']",0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,98,70,435,180,Roly-Poly Pokémon,63,1000000,65,Togedemaru,40,73,96,electric,steel,0
777,['Disguise'],0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,90,70,476,45,Disguise Pokémon,80,1000000,55,Mimikyu,50,105,96,ghost,fairy,0
778,"['Dazzling', 'Strong Jaw', 'Wonder Skin ']",2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,105,70,475,80,Gnash Teeth Pokémon,70,1000000,68,Bruxish,70,70,92,water,psychic,0
779,"['Berserk', 'Sap Sipper', 'Cloud Nine']",1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,60,70,485,70,Placid Pokémon,85,1000000,78,Drampa,135,91,36,normal,dragon,0
780,['Steelworker'],1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,131,70,517,25,Sea Creeper Pokémon,100,1000000,70,Dhelmise,86,90,40,ghost,grass,0
